date,season,venue,home_team,away_team,ht_home_score,ht_away_score,home_score,away_score,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,referee
01/12/2018,18/19,"St. Mary's Stadium, Southampton",Southampton,Manchester United,2,2,2,2,0.4,0.59,6,5,16,11,560,732,358,520,20,24,23,15,3,5,0,2,4,4,0,0,12,13,Kevin Friend
02/12/2018,18/19,"Stamford Bridge, London",Chelsea,Fulham,1,0,2,0,0.66,0.34,9,4,16,9,922,555,725,360,18,23,17,18,4,6,0,1,2,1,0,0,8,17,Craig Pawson
02/12/2018,18/19,"Emirates Stadium, London",Arsenal,Tottenham,1,2,4,2,0.59,0.4,7,6,22,11,707,530,477,331,27,21,20,17,8,5,5,2,3,3,0,1,15,17,Mike Dean
02/12/2018,18/19,"Anfield, Liverpool",Liverpool,Everton,0,0,1,0,0.57,0.42,3,3,16,9,716,589,521,388,21,16,17,42,8,1,1,3,3,2,0,0,12,7,Chris Kavanagh
04/12/2018,18/19,"London Stadium, London",West Ham,Cardiff City,0,0,3,1,0.61,0.39,11,5,17,9,654,491,461,295,12,14,11,20,10,4,2,5,1,2,0,0,10,10,Graham Scott
04/12/2018,18/19,"Amex Stadium, Falmer",Brighton,Crystal Palace,3,0,3,1,0.31,0.68,3,5,9,18,488,809,269,591,30,17,33,13,4,5,0,0,2,3,1,0,14,12,Kevin Friend
04/12/2018,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Huddersfield,2,1,2,1,0.32,0.67,2,6,6,23,543,825,304,608,14,22,55,8,4,8,3,0,4,2,0,0,14,11,Roger East
04/12/2018,18/19,"Vicarage Road, Watford",Watford,Man City,0,1,1,2,0.29,0.7,7,7,11,15,491,904,308,714,18,16,35,28,3,11,4,6,0,1,0,0,4,8,Paul Tierney
05/12/2018,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Chelsea,0,1,2,1,0.29,0.7,2,3,6,17,463,875,284,678,16,14,18,18,1,5,2,0,4,4,0,0,18,10,Jonathan Moss
05/12/2018,18/19,"Craven Cottage, London",Fulham,Leicester,1,0,1,1,0.45,0.54,7,5,25,13,533,591,315,385,7,14,13,25,10,8,2,2,0,0,0,0,12,7,David Coote
05/12/2018,18/19,"Goodison Park, Liverpool",Everton,Newcastle United,1,1,1,1,0.76,0.23,3,5,19,8,884,446,646,204,14,25,8,63,14,2,0,2,0,5,0,0,7,18,Lee Mason
05/12/2018,18/19,"Turf Moor, Burnley",Burnley,Liverpool,0,0,1,3,0.25,0.74,6,12,10,18,405,857,228,681,13,5,22,15,5,9,6,3,1,0,0,0,10,3,Stuart Attwell
05/12/2018,18/19,"Wembley Stadium, London",Tottenham,Southampton,1,0,3,1,0.52,0.47,8,5,13,18,705,660,527,473,9,15,29,21,8,6,4,2,0,0,0,0,7,5,Anthony Taylor
05/12/2018,18/19,"Old Trafford, Manchester",Manchester United,Arsenal,1,1,2,2,0.44,0.55,7,4,10,9,628,726,447,545,15,12,18,21,4,4,2,3,3,3,0,0,13,10,Andre Marriner
08/12/2018,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Liverpool,0,1,0,4,0.4,0.59,2,4,8,10,614,816,424,634,14,13,16,18,6,6,3,2,2,1,0,0,9,11,Lee Mason
08/12/2018,18/19,"London Stadium, London",West Ham,Crystal Palace,0,1,3,2,0.48,0.51,6,4,13,8,642,656,430,474,19,19,20,21,5,3,2,0,1,2,0,0,10,8,Anthony Taylor
08/12/2018,18/19,"Old Trafford, Manchester",Manchester United,Fulham,3,0,4,1,0.62,0.37,11,4,20,10,834,572,625,376,15,18,15,26,10,3,4,3,1,1,0,1,11,15,Lee Probert
08/12/2018,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Southampton,0,0,1,0,0.36,0.63,4,1,13,12,461,650,248,448,13,17,28,34,7,7,4,0,2,2,0,0,9,10,Jonathan Moss
08/12/2018,18/19,"Turf Moor, Burnley",Burnley,Brighton,1,0,1,0,0.37,0.62,4,1,14,14,491,704,307,515,12,11,21,20,2,7,2,1,2,0,0,0,11,11,Martin Atkinson
08/12/2018,18/19,"Emirates Stadium, London",Arsenal,Huddersfield,0,0,1,0,0.61,0.38,2,0,14,6,716,501,525,323,17,16,14,22,7,1,2,0,5,4,0,0,13,20,Paul Tierney
08/12/2018,18/19,"Stamford Bridge, London",Chelsea,Man City,1,0,2,0,0.38,0.61,5,4,8,14,616,844,410,640,28,19,31,11,1,13,1,2,2,0,0,0,12,11,Michael Oliver
08/12/2018,18/19,"King Power Stadium, Leicester",Leicester,Tottenham,0,1,0,2,0.42,0.57,3,2,11,7,629,768,410,578,20,23,18,29,6,5,3,1,3,1,0,0,12,7,Craig Pawson
09/12/2018,18/19,"St. James' Park, Newcastle",Newcastle United,Wolverhampton Wanderers,1,1,1,2,0.5,0.49,4,6,12,13,608,615,425,425,13,13,23,30,4,6,0,2,2,5,1,0,10,17,Mike Dean
10/12/2018,18/19,"Goodison Park, Liverpool",Everton,Watford,1,0,2,2,0.56,0.43,5,3,12,15,649,542,412,321,22,25,29,27,6,6,4,4,1,1,0,0,13,13,Kevin Friend
15/12/2018,18/19,"Etihad Stadium, Manchester",Man City,Everton,1,0,3,1,0.67,0.33,5,2,13,9,861,516,705,335,15,11,14,19,6,2,3,2,1,2,0,0,7,9,Craig Pawson
15/12/2018,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Bournemouth,1,0,2,0,0.37,0.62,4,3,10,13,561,831,389,633,21,8,25,18,5,3,4,0,1,2,0,0,15,7,Simon Hooper
15/12/2018,18/19,"Vicarage Road, Watford",Watford,Cardiff City,1,0,3,2,0.71,0.28,8,3,17,10,845,438,663,255,13,17,14,26,5,0,2,1,0,0,0,0,7,5,Andy Madley
15/12/2018,18/19,"Wembley Stadium, London",Tottenham,Burnley,0,0,1,0,0.7,0.29,3,0,15,4,802,437,623,264,7,23,10,34,8,3,2,1,0,2,0,0,7,8,Graham Scott
15/12/2018,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,Newcastle United,0,0,0,1,0.73,0.26,5,5,15,8,859,474,624,233,19,17,13,61,10,1,2,1,1,1,0,0,5,13,Anthony Taylor
15/12/2018,18/19,"Selhurst Park, London",Crystal Palace,Leicester,1,0,1,0,0.43,0.56,1,2,8,12,618,717,384,495,27,24,31,9,4,4,6,3,2,1,0,0,10,8,Michael Oliver
15/12/2018,18/19,"Craven Cottage, London",Fulham,West Ham,0,2,0,2,0.56,0.44,4,3,16,6,700,603,498,391,16,22,19,36,6,4,6,2,2,1,0,0,14,10,Mike Dean
16/12/2018,18/19,"St. Mary's Stadium, Southampton",Southampton,Arsenal,2,1,3,2,0.33,0.66,7,4,12,13,519,845,317,629,20,15,20,14,4,5,2,2,3,1,0,0,12,10,Chris Kavanagh
16/12/2018,18/19,"Amex Stadium, Falmer",Brighton,Chelsea,0,2,1,2,0.41,0.58,2,3,6,10,639,833,455,654,24,15,14,11,4,1,5,4,2,2,0,0,14,6,Stuart Attwell
16/12/2018,18/19,"Anfield, Liverpool",Liverpool,Manchester United,1,1,3,1,0.64,0.35,11,2,36,6,794,544,562,321,12,27,9,41,13,2,2,3,0,2,0,0,6,14,Martin Atkinson
21/12/2018,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Liverpool,0,1,0,2,0.38,0.61,5,6,11,15,627,888,420,675,26,16,15,18,1,10,4,2,0,0,0,0,7,3,Craig Pawson
22/12/2018,18/19,"Emirates Stadium, London",Arsenal,Burnley,1,0,3,1,0.6,0.39,6,2,11,7,726,515,553,357,17,17,18,12,1,3,2,4,2,5,0,0,10,14,Kevin Friend
22/12/2018,18/19,"London Stadium, London",West Ham,Watford,0,1,0,2,0.51,0.48,7,5,18,11,648,617,381,380,19,25,26,38,10,4,4,2,3,2,0,0,9,11,Lee Mason
22/12/2018,18/19,"St. James' Park, Newcastle",Newcastle United,Fulham,0,0,0,0,0.53,0.46,0,2,9,4,700,653,499,463,22,9,10,40,6,0,2,4,1,2,0,0,9,12,Martin Atkinson
22/12/2018,18/19,"Etihad Stadium, Manchester",Man City,Crystal Palace,1,2,2,3,0.78,0.21,5,3,19,5,940,404,733,213,17,23,3,46,13,0,2,1,0,4,0,0,7,6,Andre Marriner
22/12/2018,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,Southampton,0,2,1,3,0.62,0.37,5,6,16,13,710,554,523,329,16,12,14,46,8,2,3,1,2,3,0,0,12,9,Stuart Attwell
22/12/2018,18/19,"Stamford Bridge, London",Chelsea,Leicester,0,0,0,1,0.72,0.27,5,3,17,8,914,499,693,262,18,23,13,37,9,5,3,2,0,2,0,0,10,9,Lee Probert
22/12/2018,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Brighton,1,0,2,0,0.57,0.42,3,5,14,10,727,578,541,392,11,19,15,19,6,5,3,2,2,0,0,1,8,18,Mike Dean
22/12/2018,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Manchester United,1,3,1,5,0.25,0.74,3,9,9,17,385,801,209,640,17,17,15,14,4,7,3,0,2,1,0,0,13,13,Michael Oliver
23/12/2018,18/19,"Goodison Park, Liverpool",Everton,Tottenham,1,3,2,6,0.41,0.58,3,8,10,17,581,791,412,605,11,14,9,29,2,1,4,2,0,2,0,0,13,9,Paul Tierney
26/12/2018,18/19,"Craven Cottage, London",Fulham,Wolverhampton Wanderers,0,0,1,1,0.29,0.7,5,5,11,14,493,878,286,685,15,23,28,4,2,0,0,2,2,1,0,0,9,6,Andre Marriner
26/12/2018,18/19,"Wembley Stadium, London",Tottenham,Bournemouth,3,0,5,0,0.56,0.43,7,4,10,14,768,602,599,449,12,16,16,6,3,4,1,3,2,1,0,0,5,8,Chris Kavanagh
26/12/2018,18/19,"Old Trafford, Manchester",Manchester United,Huddersfield,1,0,3,1,0.64,0.35,10,2,16,10,838,547,634,335,14,27,14,22,5,3,1,4,1,1,0,0,9,13,Jonathan Moss
26/12/2018,18/19,"Anfield, Liverpool",Liverpool,Newcastle United,1,0,4,0,0.75,0.25,8,2,16,6,904,432,723,233,8,15,13,42,10,2,1,1,0,0,0,0,7,10,Graham Scott
26/12/2018,18/19,"King Power Stadium, Leicester",Leicester,Man City,1,1,2,1,0.33,0.66,5,4,10,11,522,817,320,613,22,18,47,13,3,7,1,3,2,2,0,1,5,8,Mike Dean
26/12/2018,18/19,"Selhurst Park, London",Crystal Palace,Cardiff City,0,0,0,0,0.62,0.37,5,4,31,9,735,507,487,303,10,20,13,47,12,1,0,3,0,3,0,0,9,11,Lee Probert
26/12/2018,18/19,"Turf Moor, Burnley",Burnley,Everton,1,3,1,5,0.49,0.51,4,6,11,13,579,615,401,417,17,10,20,31,5,7,2,2,2,4,0,0,11,19,Michael Oliver
26/12/2018,18/19,"Amex Stadium, Falmer",Brighton,Arsenal,1,1,1,1,0.32,0.68,3,4,12,7,480,869,324,711,19,7,22,12,4,9,1,1,2,1,0,0,10,4,Anthony Taylor
26/12/2018,18/19,"Vicarage Road, Watford",Watford,Chelsea,1,1,1,2,0.35,0.65,2,4,11,10,552,906,392,729,18,12,12,13,3,4,0,2,1,0,0,0,15,5,Martin Atkinson
27/12/2018,18/19,"St. Mary's Stadium, Southampton",Southampton,West Ham,0,0,1,2,0.45,0.54,5,5,11,16,640,744,409,487,25,20,31,20,4,6,4,2,2,0,0,0,10,3,Craig Pawson
29/12/2018,18/19,"Vicarage Road, Watford",Watford,Newcastle United,0,1,1,1,0.62,0.37,5,2,12,8,787,532,566,326,7,22,28,34,3,6,1,4,1,2,0,0,17,16,Roger East
29/12/2018,18/19,"Wembley Stadium, London",Tottenham,Wolverhampton Wanderers,1,0,1,3,0.6,0.39,3,4,10,11,840,600,664,413,18,18,18,14,6,7,0,4,3,2,0,0,7,7,Stuart Attwell
29/12/2018,18/19,"King Power Stadium, Leicester",Leicester,Cardiff City,0,0,0,1,0.62,0.37,7,3,16,12,671,488,448,273,19,15,27,34,10,4,0,1,0,2,0,0,14,16,Simon Hooper
29/12/2018,18/19,"Craven Cottage, London",Fulham,Huddersfield,0,0,1,0,0.43,0.56,5,5,14,9,585,702,395,529,8,9,26,18,4,3,3,2,3,1,0,0,12,10,Kevin Friend
29/12/2018,18/19,"Amex Stadium, Falmer",Brighton,Everton,0,0,1,0,0.44,0.55,3,4,11,13,587,650,349,427,23,16,36,19,6,6,2,1,0,2,0,0,10,11,Andy Madley
30/12/2018,18/19,"Selhurst Park, London",Crystal Palace,Chelsea,0,0,0,1,0.34,0.65,0,4,4,12,579,950,394,781,13,13,24,17,3,4,3,3,0,1,0,0,11,8,Craig Pawson
30/12/2018,18/19,"St. Mary's Stadium, Southampton",Southampton,Man City,1,3,1,3,0.23,0.76,4,6,5,14,413,971,235,783,25,12,33,19,3,8,0,2,2,3,1,0,11,10,Paul Tierney
30/12/2018,18/19,"Turf Moor, Burnley",Burnley,West Ham,2,0,2,0,0.43,0.57,5,4,17,11,559,650,338,453,21,16,33,18,5,5,4,1,1,4,0,0,15,11,David Coote
30/12/2018,18/19,"Old Trafford, Manchester",Manchester United,Bournemouth,3,1,4,1,0.64,0.35,8,3,11,7,854,513,681,355,12,8,20,19,4,5,6,0,2,0,1,0,10,7,Lee Mason
01/01/2019,18/19,"Goodison Park, Liverpool",Everton,Leicester,0,0,0,1,0.59,0.4,2,4,17,8,750,611,525,366,18,26,13,34,6,5,1,2,3,1,0,0,5,8,Martin Atkinson
01/01/2019,18/19,"Emirates Stadium, London",Arsenal,Fulham,1,0,4,1,0.59,0.4,9,4,16,9,743,568,542,365,15,18,16,33,8,3,4,4,0,1,0,0,7,12,Graham Scott
01/01/2019,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Tottenham,0,3,0,3,0.26,0.73,3,4,5,13,438,984,290,823,14,9,14,24,5,3,6,2,1,0,0,0,6,6,Kevin Friend
02/01/2019,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Crystal Palace,0,0,0,2,0.51,0.48,1,4,9,17,730,698,527,480,26,19,40,9,3,10,1,0,4,1,0,0,9,7,Roger East
02/01/2019,18/19,"London Stadium, London",West Ham,Brighton,0,0,2,2,0.54,0.45,6,6,13,13,684,587,494,410,10,17,10,16,1,5,0,4,0,1,0,0,9,11,Chris Kavanagh
02/01/2019,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,Burnley,1,1,1,2,0.42,0.57,2,8,9,16,540,698,361,483,18,10,20,31,5,2,0,2,0,4,1,1,11,9,Mike Dean
02/01/2019,18/19,"Stamford Bridge, London",Chelsea,Southampton,0,0,0,0,0.71,0.28,6,2,17,6,984,535,748,296,18,20,20,42,7,2,5,3,1,2,0,0,8,11,Jonathan Moss
02/01/2019,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Watford,3,3,3,3,0.57,0.43,12,3,25,11,682,550,491,379,15,17,16,23,4,2,2,2,1,4,0,0,9,15,David Coote
02/01/2019,18/19,"St. James' Park, Newcastle",Newcastle United,Manchester United,0,0,0,2,0.34,0.65,3,7,14,16,561,884,350,687,28,15,13,22,1,2,0,0,1,2,0,0,10,9,Andre Marriner
03/01/2019,18/19,"Etihad Stadium, Manchester",Man City,Liverpool,1,0,2,1,0.49,0.5,4,5,9,7,762,766,578,583,14,18,31,21,2,1,2,1,4,2,0,0,12,7,Anthony Taylor
12/01/2019,18/19,"London Stadium, London",West Ham,Arsenal,0,0,1,0,0.41,0.58,3,2,11,11,549,714,380,555,11,16,11,11,7,3,5,3,0,2,0,0,7,10,Jonathan Moss
12/01/2019,18/19,"King Power Stadium, Leicester",Leicester,Southampton,0,2,1,2,0.71,0.28,6,3,23,8,790,457,552,227,10,17,6,59,10,3,4,4,2,1,0,1,7,9,Michael Oliver
12/01/2019,18/19,"Selhurst Park, London",Crystal Palace,Watford,1,0,1,2,0.55,0.44,6,2,15,16,629,577,409,334,31,15,25,38,7,7,3,2,1,4,0,0,11,11,Paul Tierney
12/01/2019,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Huddersfield,0,0,0,0,0.38,0.61,0,2,3,14,469,636,270,425,13,13,26,25,3,10,3,3,3,1,0,0,12,14,Lee Mason
12/01/2019,18/19,"Turf Moor, Burnley",Burnley,Fulham,2,1,2,1,0.41,0.58,1,4,11,12,609,785,419,564,22,10,28,23,2,6,2,0,1,2,0,0,5,9,Martin Atkinson
12/01/2019,18/19,"Amex Stadium, Falmer",Brighton,Liverpool,0,0,0,1,0.29,0.7,0,3,7,10,458,904,301,755,12,10,17,14,2,7,5,0,0,0,0,0,15,5,Kevin Friend
12/01/2019,18/19,"Stamford Bridge, London",Chelsea,Newcastle United,1,1,2,1,0.65,0.34,6,2,10,9,893,556,698,351,18,22,15,20,8,5,5,1,1,1,0,0,6,13,Chris Kavanagh
13/01/2019,18/19,"Goodison Park, Liverpool",Everton,Bournemouth,0,0,2,0,0.5,0.49,3,7,15,16,631,594,396,378,19,14,30,21,5,9,1,1,5,0,0,0,17,8,Anthony Taylor
13/01/2019,18/19,"Wembley Stadium, London",Tottenham,Manchester United,0,1,0,1,0.61,0.38,11,8,21,13,768,556,567,363,19,15,18,25,7,4,4,1,1,2,0,0,8,8,Mike Dean
14/01/2019,18/19,"Etihad Stadium, Manchester",Man City,Wolverhampton Wanderers,2,0,3,0,0.76,0.23,9,0,24,3,1054,438,872,283,10,18,6,31,12,1,3,1,1,0,0,1,6,3,Craig Pawson
19/01/2019,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Leicester,2,0,4,3,0.45,0.54,7,6,12,16,589,667,381,447,20,14,30,19,5,9,1,0,3,3,0,0,11,10,Chris Kavanagh
19/01/2019,18/19,"Vicarage Road, Watford",Watford,Burnley,0,0,0,0,0.54,0.45,4,3,9,12,605,517,412,330,17,12,35,18,1,7,2,8,1,2,0,0,14,9,Michael Oliver
19/01/2019,18/19,"St. Mary's Stadium, Southampton",Southampton,Everton,0,0,2,1,0.39,0.6,4,2,11,7,544,694,302,473,20,21,41,14,7,6,3,2,2,1,0,0,12,11,Graham Scott
19/01/2019,18/19,"St. James' Park, Newcastle",Newcastle United,Cardiff City,1,0,3,0,0.53,0.46,6,1,16,9,611,539,375,325,17,25,29,17,7,10,1,0,0,1,0,0,11,6,Stuart Attwell
19/01/2019,18/19,"Old Trafford, Manchester",Manchester United,Brighton,2,0,2,1,0.56,0.44,5,3,20,7,688,581,507,391,12,17,17,18,6,5,1,2,1,0,0,0,11,11,Paul Tierney
19/01/2019,18/19,"Anfield, Liverpool",Liverpool,Crystal Palace,0,1,4,3,0.7,0.29,9,3,19,9,934,511,734,304,19,23,16,37,8,3,1,3,0,1,1,0,6,8,Jonathan Moss
19/01/2019,18/19,"Vitality Stadium, Bournemouth",Bournemouth,West Ham,0,0,2,0,0.38,0.61,4,1,10,9,559,777,359,582,24,13,27,16,2,3,4,3,0,1,0,0,6,10,Simon Hooper
19/01/2019,18/19,"Emirates Stadium, London",Arsenal,Chelsea,2,0,2,0,0.35,0.64,5,1,13,13,585,867,355,647,35,13,39,9,5,6,1,0,0,2,0,0,13,15,Anthony Taylor
20/01/2019,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,Man City,0,1,0,3,0.32,0.67,2,4,5,12,516,916,345,734,22,13,21,12,1,4,2,2,2,2,0,0,10,9,Andre Marriner
20/01/2019,18/19,"Craven Cottage, London",Fulham,Tottenham,1,0,1,2,0.26,0.73,4,5,12,14,458,885,245,682,13,13,37,17,7,10,7,1,2,3,0,0,10,8,Craig Pawson
29/01/2019,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,West Ham,0,0,3,0,0.54,0.45,9,0,20,4,671,591,477,400,24,15,13,23,5,1,2,0,4,1,0,0,8,10,David Coote
29/01/2019,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,Everton,0,1,0,1,0.58,0.41,2,5,10,10,753,598,548,400,17,25,8,25,3,4,0,0,1,4,0,1,13,10,Stuart Attwell
29/01/2019,18/19,"Craven Cottage, London",Fulham,Brighton,0,2,4,2,0.61,0.38,8,6,24,15,848,603,623,382,6,14,27,31,10,1,1,1,2,3,0,0,10,5,Lee Probert
29/01/2019,18/19,"Emirates Stadium, London",Arsenal,Cardiff City,0,0,2,1,0.7,0.29,4,2,15,19,785,430,590,232,13,16,25,25,4,7,0,1,3,3,0,0,14,12,Mike Dean
29/01/2019,18/19,"St. James' Park, Newcastle",Newcastle United,Man City,0,1,2,1,0.23,0.76,2,4,7,12,422,958,239,767,20,22,28,11,1,8,2,5,2,3,0,0,9,7,Paul Tierney
29/01/2019,18/19,"Old Trafford, Manchester",Manchester United,Burnley,0,0,2,2,0.74,0.25,9,4,28,6,842,428,650,228,3,13,16,54,11,3,2,4,1,3,0,0,10,9,Jonathan Moss
30/01/2019,18/19,"St. Mary's Stadium, Southampton",Southampton,Crystal Palace,0,1,1,1,0.58,0.41,4,3,13,15,741,588,532,371,24,23,19,21,3,8,2,0,2,2,0,1,11,8,Andre Marriner
30/01/2019,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Chelsea,0,0,4,0,0.32,0.67,7,7,12,11,521,901,338,716,10,13,42,7,3,7,1,6,1,0,0,0,8,6,Roger East
30/01/2019,18/19,"Wembley Stadium, London",Tottenham,Watford,0,1,2,1,0.68,0.31,3,1,17,9,803,478,588,274,16,18,18,36,9,5,1,5,0,4,0,0,6,9,Graham Scott
30/01/2019,18/19,"Anfield, Liverpool",Liverpool,Leicester,1,1,1,1,0.72,0.27,3,2,10,5,992,506,779,301,15,19,15,48,7,1,4,3,1,3,0,0,13,6,Martin Atkinson
02/02/2019,18/19,"Wembley Stadium, London",Tottenham,Newcastle United,0,0,1,0,0.71,0.28,4,2,21,8,955,499,744,295,10,17,14,41,6,3,2,2,0,1,0,0,6,6,Andre Marriner
02/02/2019,18/19,"Goodison Park, Liverpool",Everton,Wolverhampton Wanderers,1,2,1,3,0.64,0.36,4,4,13,8,725,489,534,306,18,17,4,20,3,1,2,1,3,1,0,0,12,14,Lee Mason
02/02/2019,18/19,"Selhurst Park, London",Crystal Palace,Fulham,1,0,2,0,0.37,0.62,6,0,17,8,556,806,346,608,24,15,29,27,11,1,1,1,2,3,0,0,9,12,Michael Oliver
02/02/2019,18/19,"Stamford Bridge, London",Chelsea,Huddersfield,2,0,5,0,0.65,0.35,7,2,23,5,933,586,737,395,27,13,7,21,11,2,2,1,0,0,0,0,8,5,Paul Tierney
02/02/2019,18/19,"Amex Stadium, Falmer",Brighton,Watford,0,0,0,0,0.55,0.44,4,0,21,5,699,600,456,383,21,27,19,32,7,0,4,0,1,0,0,0,15,10,Simon Hooper
02/02/2019,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Bournemouth,1,0,2,0,0.26,0.73,5,2,12,9,407,819,218,615,17,13,30,20,6,7,2,0,1,2,0,0,17,14,Jonathan Moss
03/02/2019,18/19,"King Power Stadium, Leicester",Leicester,Manchester United,0,1,0,1,0.44,0.55,6,6,17,10,613,736,418,532,12,16,15,22,7,2,0,1,4,4,0,0,14,9,Mike Dean
03/02/2019,18/19,"Etihad Stadium, Manchester",Man City,Arsenal,2,1,3,1,0.58,0.41,12,2,19,4,798,598,613,432,13,9,16,26,4,2,5,0,1,1,0,0,11,8,Martin Atkinson
06/02/2019,18/19,"Goodison Park, Liverpool",Everton,Man City,0,1,0,2,0.38,0.61,1,4,4,15,543,768,336,546,27,20,23,25,5,6,0,5,1,1,0,0,12,6,Craig Pawson
09/02/2019,18/19,"Craven Cottage, London",Fulham,Manchester United,0,2,0,3,0.51,0.48,3,7,15,15,712,697,503,483,19,11,19,28,5,4,2,3,3,2,0,0,14,9,Paul Tierney
09/02/2019,18/19,"Vicarage Road, Watford",Watford,Everton,0,0,1,0,0.44,0.56,2,4,7,9,522,659,327,425,22,22,28,35,8,2,0,6,2,0,0,1,21,10,Lee Probert
09/02/2019,18/19,"St. Mary's Stadium, Southampton",Southampton,Cardiff City,0,0,1,2,0.66,0.33,7,3,14,6,740,461,539,267,20,17,23,25,8,2,0,3,3,3,0,0,15,12,Martin Atkinson
09/02/2019,18/19,"Anfield, Liverpool",Liverpool,Bournemouth,2,0,3,0,0.65,0.34,9,2,20,12,910,576,707,363,23,13,23,28,8,5,1,2,2,2,0,0,14,6,Anthony Taylor
09/02/2019,18/19,"John Smith's Stadium, Huddersfield",Huddersfield,Arsenal,0,2,1,2,0.54,0.45,7,4,16,9,704,637,482,410,26,18,8,28,5,0,2,1,3,2,0,0,17,12,Jonathan Moss
09/02/2019,18/19,"Selhurst Park, London",Crystal Palace,West Ham,0,1,1,1,0.57,0.42,5,4,25,6,714,575,482,371,17,22,19,34,10,4,4,1,3,0,0,0,12,9,Craig Pawson
09/02/2019,18/19,"Amex Stadium, Falmer",Brighton,Burnley,0,1,1,3,0.68,0.31,6,5,16,9,729,453,519,253,11,11,7,53,9,3,1,0,1,1,0,0,8,7,Stuart Attwell
10/02/2019,18/19,"Wembley Stadium, London",Tottenham,Leicester,1,0,3,1,0.53,0.46,5,9,12,20,667,625,499,437,14,12,9,19,2,9,7,5,3,1,0,0,11,4,Michael Oliver
10/02/2019,18/19,"Etihad Stadium, Manchester",Man City,Chelsea,4,0,6,0,0.55,0.44,9,4,15,12,856,688,681,535,12,22,22,11,2,2,2,1,1,2,0,0,9,13,Mike Dean
11/02/2019,18/19,"Molineux Stadium, Wolverhampton",Wolverhampton Wanderers,Newcastle United,0,0,1,1,0.59,0.4,6,3,22,9,822,638,623,434,15,21,13,30,13,1,1,1,1,3,0,0,7,9,Graham Scott
22/02/2019,18/19,"London Stadium, London",West Ham,Fulham,2,1,3,1,0.55,0.44,7,5,21,8,758,673,553,473,23,18,10,32,12,0,3,3,1,1,0,0,11,11,Lee Mason
22/02/2019,18/19,"Cardiff City Stadium, Cardiff",Cardiff City,Watford,0,1,1,5,0.35,0.64,6,7,15,12,520,781,313,579,23,14,16,35,3,3,3,1,1,2,0,0,10,11,Roger East
23/02/2019,18/19,"Turf Moor, Burnley",Burnley,Tottenham,0,0,2,1,0.3,0.69,4,6,10,17,442,721,214,504,12,16,42,22,7,6,4,0,1,3,0,0,9,12,Mike Dean
23/02/2019,18/19,"St. James' Park, Newcastle",Newcastle United,Huddersfield,0,0,2,0,0.54,0.45,12,0,29,3,745,679,549,480,13,10,9,30,12,0,0,0,2,0,0,1,11,7,Kevin Friend
23/02/2019,18/19,"Vitality Stadium, Bournemouth",Bournemouth,Wolverhampton Wanderers,1,0,1,1,0.44,0.55,3,2,10,10,597,669,370,468,21,21,33,17,9,8,1,3,4,5,0,0,10,15,Roger East
23/02/2019,18/19,"King Power Stadium, Leicester",Leicester,Crystal Palace,0,1,1,4,0.65,0.34,5,5,27,7,742,493,541,289,19,15,14,37,8,3,0,1,2,1,0,0,7,14,Anthony Taylor
24/02/2019,18/19,"Old Trafford, Manchester",Manchester United,Liverpool,0,0,0,0,0.35,0.64,3,1,6,7,487,746,317,565,18,19,28,9,3,7,3,1,1,3,0,0,15,17,Michael Oliver
24/02/2019,18/19,"Emirates Stadium, London",Arsenal,Southampton,2,0,2,0,0.62,0.37,4,4,12,10,820,566,582,346,14,16,21,27,6,4,3,1,0,0,0,0,7,14,Graham Scott
26/02/2019,18/19,"King Power Stadium, Leicester",Leicester,Brighton,1,0,2,1,0.49,0.5,3,3,19,15,624,627,446,444,14,6,33,12,4,8,2,4,1,1,0,0,6,4,Lee Probert
