date,season,venue,home_team,away_team,ht_home_score,ht_away_score,home_score,away_score,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,referee
28/11/2017,17/18,"Amex Stadium, Falmer",Brighton,Crystal Palace,0,0,0,0,0.53,0.46,4,4,10,10,636,586,452,405,19,9,18,24,10,5,5,0,2,0,0,0,13,8,Andre Marriner
28/11/2017,17/18,"The Hawthorns, West Bromwich",West Brom,Newcastle United,1,0,2,2,0.47,0.52,4,4,8,14,610,654,401,435,22,18,29,29,1,6,0,2,0,0,0,0,13,12,Lee Probert
28/11/2017,17/18,"Vicarage Road, Watford",Watford,Manchester United,0,3,2,4,0.59,0.4,3,7,12,15,702,545,496,346,16,14,24,38,5,5,0,0,2,1,0,0,12,10,Jonathan Moss
29/11/2017,17/18,"Stamford Bridge, London",Chelsea,Swansea,0,0,1,0,0.61,0.38,10,0,21,2,827,611,608,404,22,16,15,42,15,1,0,0,1,0,0,0,10,7,Neil Swarbrick
29/11/2017,17/18,"Emirates Stadium, London",Arsenal,Huddersfield,1,0,5,0,0.7,0.29,7,2,21,7,982,518,813,337,19,13,13,30,7,2,2,3,0,1,0,0,10,12,Graham Scott
29/11/2017,17/18,"Vitality Stadium, Bournemouth",Bournemouth,Burnley,0,1,1,2,0.62,0.37,2,4,11,10,763,543,567,345,14,22,18,30,4,6,0,1,0,1,0,0,9,11,Roger East
29/11/2017,17/18,"bet365 Stadium, Stoke",Stoke,Liverpool,0,1,0,3,0.39,0.6,1,7,10,14,552,744,349,548,16,14,21,31,5,9,4,2,1,5,0,0,8,10,Martin Atkinson
29/11/2017,17/18,"Etihad Stadium, Manchester",Man City,Southampton,0,0,2,1,0.74,0.25,12,2,26,7,982,467,778,270,16,15,12,32,6,5,1,1,1,1,0,0,12,11,Paul Tierney
29/11/2017,17/18,"Goodison Park, Liverpool",Everton,West Ham,2,0,4,0,0.43,0.56,5,3,8,7,613,703,411,511,19,11,49,13,2,6,2,1,2,1,0,0,16,6,Michael Oliver
02/12/2017,17/18,"Stamford Bridge, London",Chelsea,Newcastle United,2,1,3,1,0.65,0.34,9,2,23,8,943,579,743,390,17,17,13,37,11,4,2,1,0,1,0,0,8,13,Kevin Friend
02/12/2017,17/18,"The Hawthorns, West Bromwich",West Brom,Crystal Palace,0,0,0,0,0.51,0.48,6,2,20,10,616,592,395,380,15,15,21,30,3,7,3,1,3,1,0,0,11,10,Michael Oliver
02/12/2017,17/18,"Vicarage Road, Watford",Watford,Tottenham,1,1,1,1,0.5,0.49,2,2,6,8,591,624,399,404,20,21,24,30,7,2,1,10,4,1,0,1,16,8,Martin Atkinson
02/12/2017,17/18,"bet365 Stadium, Stoke",Stoke,Swansea,2,1,2,1,0.44,0.55,3,3,10,10,583,649,377,458,13,24,35,21,2,6,3,0,2,0,0,0,12,10,Craig Pawson
02/12/2017,17/18,"King Power Stadium, Leicester",Leicester,Burnley,1,0,1,0,0.51,0.48,3,4,16,14,610,581,415,382,7,23,24,27,10,7,1,6,0,2,0,0,3,11,Paul Tierney
02/12/2017,17/18,"Goodison Park, Liverpool",Everton,Huddersfield,0,0,2,0,0.47,0.52,4,3,6,5,574,605,367,396,13,23,42,34,2,5,1,0,2,1,0,0,12,9,Chris Kavanagh
02/12/2017,17/18,"Amex Stadium, Falmer",Brighton,Liverpool,0,2,1,5,0.42,0.57,2,6,6,12,626,824,489,662,18,17,15,19,2,2,0,2,1,0,0,0,8,7,Graham Scott
02/12/2017,17/18,"Emirates Stadium, London",Arsenal,Manchester United,0,2,1,3,0.75,0.24,16,4,33,8,846,450,656,222,18,15,10,67,12,1,4,0,3,2,0,1,11,10,Andre Marriner
03/12/2017,17/18,"Vitality Stadium, Bournemouth",Bournemouth,Southampton,1,0,1,1,0.47,0.52,5,4,16,15,631,660,415,458,12,23,29,17,5,4,0,6,2,1,0,0,6,12,Jonathan Moss
03/12/2017,17/18,"Etihad Stadium, Manchester",Man City,West Ham,0,1,2,1,0.77,0.23,8,4,24,7,956,446,753,220,22,20,9,37,10,4,2,4,2,2,0,0,5,7,Mike Dean
09/12/2017,17/18,"London Stadium, London",West Ham,Chelsea,1,0,1,0,0.3,0.69,2,2,5,19,536,895,299,683,22,24,32,17,4,3,3,2,6,1,0,0,10,10,Anthony Taylor
09/12/2017,17/18,"Wembley Stadium, London",Tottenham,Stoke,1,0,5,1,0.7,0.29,11,3,20,4,842,438,657,268,18,17,16,29,12,6,7,2,1,0,0,0,12,9,Roger East
09/12/2017,17/18,"Liberty Stadium, Swansea",Swansea,West Brom,0,0,1,0,0.54,0.45,3,1,18,7,675,589,461,396,20,15,24,29,6,3,1,2,2,5,0,0,8,18,Mike Dean
09/12/2017,17/18,"John Smith's Stadium, Huddersfield",Huddersfield,Brighton,2,0,2,0,0.58,0.41,6,2,19,7,746,598,541,391,23,17,16,24,8,1,1,5,0,0,0,0,6,10,Stuart Attwell
09/12/2017,17/18,"Selhurst Park, London",Crystal Palace,Bournemouth,2,2,2,2,0.45,0.54,8,5,24,11,561,651,345,442,18,19,18,34,6,3,5,3,5,2,0,0,14,14,Kevin Friend
09/12/2017,17/18,"Turf Moor, Burnley",Burnley,Watford,1,0,1,0,0.49,0.51,5,2,8,11,565,580,377,394,8,10,38,34,3,5,6,3,1,0,0,1,10,12,Lee Probert
09/12/2017,17/18,"St. James' Park, Newcastle",Newcastle United,Leicester,1,1,2,3,0.37,0.62,4,5,10,13,519,751,337,562,21,20,22,16,6,5,1,2,2,1,0,0,10,8,Neil Swarbrick
10/12/2017,17/18,"St. Mary's Stadium, Southampton",Southampton,Arsenal,1,0,1,1,0.33,0.67,3,6,6,11,567,928,375,758,14,13,36,13,4,5,4,1,2,2,0,0,12,10,Robert Madley
10/12/2017,17/18,"Anfield, Liverpool",Liverpool,Everton,1,0,1,1,0.79,0.2,3,2,23,3,963,383,736,197,13,21,8,49,12,1,1,0,1,3,0,0,8,11,Craig Pawson
10/12/2017,17/18,"Old Trafford, Manchester",Manchester United,Man City,1,1,1,2,0.35,0.64,5,7,8,14,517,789,329,606,22,18,17,15,2,8,4,0,4,2,0,0,16,10,Michael Oliver
12/12/2017,17/18,"Turf Moor, Burnley",Burnley,Stoke,0,0,1,0,0.51,0.49,2,7,10,14,599,566,392,380,14,17,36,36,6,4,4,2,0,0,0,0,6,14,Mike Jones
12/12/2017,17/18,"John Smith's Stadium, Huddersfield",Huddersfield,Chelsea,0,2,1,3,0.35,0.64,2,5,7,12,558,933,431,769,8,10,16,14,1,3,2,10,0,0,0,0,11,4,Andre Marriner
12/12/2017,17/18,"Selhurst Park, London",Crystal Palace,Watford,0,1,2,1,0.53,0.46,4,2,14,7,631,550,415,352,13,21,45,26,4,6,3,0,2,1,0,1,14,18,Lee Mason
13/12/2017,17/18,"Liberty Stadium, Swansea",Swansea,Man City,0,2,0,4,0.21,0.78,3,10,7,23,383,1010,223,834,12,17,18,14,2,5,2,1,0,0,0,0,12,6,Anthony Taylor
13/12/2017,17/18,"St. Mary's Stadium, Southampton",Southampton,Leicester,0,3,1,4,0.53,0.46,4,11,11,16,621,573,413,369,19,23,18,17,9,9,3,1,1,0,0,0,13,9,Chris Kavanagh
13/12/2017,17/18,"St. James' Park, Newcastle",Newcastle United,Everton,0,1,0,1,0.55,0.45,4,4,16,7,717,652,509,426,17,25,7,49,4,1,2,3,1,2,1,0,10,11,Martin Atkinson
13/12/2017,17/18,"London Stadium, London",West Ham,Arsenal,0,0,0,0,0.29,0.7,0,3,6,22,512,912,300,704,11,17,38,24,1,7,4,0,2,0,0,0,9,9,Jonathan Moss
13/12/2017,17/18,"Wembley Stadium, London",Tottenham,Brighton,1,0,2,0,0.75,0.24,8,4,25,7,946,427,749,248,15,13,4,37,10,2,3,1,1,1,0,0,5,10,Robert Madley
13/12/2017,17/18,"Old Trafford, Manchester",Manchester United,Bournemouth,1,0,1,0,0.56,0.43,2,7,9,14,750,597,570,427,13,10,18,18,4,9,2,0,1,2,0,0,14,12,Graham Scott
13/12/2017,17/18,"Anfield, Liverpool",Liverpool,West Brom,0,0,0,0,0.7,0.29,5,1,14,6,929,511,711,291,20,24,24,31,5,7,1,4,1,1,0,0,16,6,Paul Tierney
16/12/2017,17/18,"King Power Stadium, Leicester",Leicester,Crystal Palace,0,2,0,3,0.56,0.43,2,6,11,13,678,587,452,368,16,25,12,35,6,4,0,0,2,2,1,0,12,13,Martin Atkinson
16/12/2017,17/18,"Vicarage Road, Watford",Watford,Huddersfield,0,2,1,4,0.59,0.4,3,9,13,15,662,508,452,310,18,24,14,20,8,7,3,3,2,2,1,1,12,17,Michael Oliver
16/12/2017,17/18,"Stamford Bridge, London",Chelsea,Southampton,1,0,1,0,0.53,0.46,8,2,24,6,768,654,545,474,13,20,17,25,8,4,3,2,1,3,0,0,8,16,Roger East
16/12/2017,17/18,"Amex Stadium, Falmer",Brighton,Burnley,0,0,0,0,0.57,0.42,2,7,12,11,695,535,475,358,11,12,37,28,8,2,2,2,4,2,0,0,13,13,Chris Kavanagh
16/12/2017,17/18,"Emirates Stadium, London",Arsenal,Newcastle United,1,0,1,0,0.71,0.28,5,2,23,10,968,511,761,299,17,21,24,41,7,5,1,2,2,1,0,0,13,9,Stuart Attwell
16/12/2017,17/18,"bet365 Stadium, Stoke",Stoke,West Ham,0,1,0,3,0.54,0.45,0,7,17,14,624,592,432,372,25,7,14,47,7,9,0,1,2,1,0,0,12,13,Graham Scott
16/12/2017,17/18,"Etihad Stadium, Manchester",Man City,Tottenham,1,0,4,1,0.52,0.47,11,2,20,7,649,607,456,412,18,17,7,13,5,1,4,2,2,4,0,0,13,20,Craig Pawson
17/12/2017,17/18,"The Hawthorns, West Bromwich",West Brom,Manchester United,0,2,1,2,0.43,0.56,5,3,12,8,607,762,433,588,15,12,14,20,6,3,1,1,1,3,0,0,14,7,Anthony Taylor
17/12/2017,17/18,"Vitality Stadium, Bournemouth",Bournemouth,Liverpool,0,3,0,4,0.44,0.56,2,7,6,21,661,829,511,655,9,12,17,18,2,3,2,4,1,1,0,0,5,10,Andre Marriner
18/12/2017,17/18,"Goodison Park, Liverpool",Everton,Swansea,1,1,3,1,0.51,0.48,7,3,12,8,617,603,445,431,17,14,17,22,6,3,1,0,2,3,0,0,12,12,Jonathan Moss
22/12/2017,17/18,"Emirates Stadium, London",Arsenal,Liverpool,0,1,3,3,0.53,0.46,4,9,11,14,716,665,503,436,18,21,17,30,7,8,3,1,1,0,0,0,9,11,Martin Atkinson
23/12/2017,17/18,"Goodison Park, Liverpool",Everton,Chelsea,0,0,0,0,0.32,0.67,0,8,5,25,545,880,327,679,18,19,57,8,2,7,2,4,3,0,0,0,8,4,Robert Madley
23/12/2017,17/18,"London Stadium, London",West Ham,Newcastle United,1,1,2,3,0.63,0.36,6,4,19,11,660,462,426,249,16,23,29,56,6,3,4,0,1,1,0,0,9,12,Lee Mason
23/12/2017,17/18,"Liberty Stadium, Swansea",Swansea,Crystal Palace,0,0,1,1,0.64,0.35,2,5,7,13,790,551,594,336,18,21,13,21,6,3,1,1,2,3,0,0,13,11,Craig Pawson
23/12/2017,17/18,"bet365 Stadium, Stoke",Stoke,West Brom,2,0,3,1,0.43,0.56,5,7,9,17,587,686,357,445,27,16,43,16,1,11,0,2,1,0,0,0,9,11,Neil Swarbrick
23/12/2017,17/18,"St. Mary's Stadium, Southampton",Southampton,Huddersfield,1,0,1,1,0.52,0.47,6,2,12,10,598,558,384,345,14,17,30,25,9,1,3,4,2,1,0,0,16,9,Lee Probert
23/12/2017,17/18,"Etihad Stadium, Manchester",Man City,Bournemouth,1,0,4,0,0.78,0.21,5,1,14,5,1057,390,901,232,19,10,10,27,4,6,4,2,0,1,0,0,8,7,Mike Jones
23/12/2017,17/18,"Amex Stadium, Falmer",Brighton,Watford,0,0,1,0,0.51,0.48,3,1,14,12,641,607,426,397,14,19,18,27,6,4,6,0,0,0,0,0,8,11,Paul Tierney
23/12/2017,17/18,"Turf Moor, Burnley",Burnley,Tottenham,0,1,0,3,0.4,0.59,2,8,5,18,529,726,350,527,11,9,29,37,4,4,5,1,1,2,0,0,10,10,Michael Oliver
23/12/2017,17/18,"King Power Stadium, Leicester",Leicester,Manchester United,1,1,2,2,0.49,0.5,3,6,11,19,610,652,448,448,8,17,16,29,4,6,0,5,2,2,1,0,19,8,Jonathan Moss
26/12/2017,17/18,"Wembley Stadium, London",Tottenham,Southampton,2,0,5,2,0.57,0.43,7,6,16,16,693,558,493,359,12,28,29,17,3,8,1,1,0,2,0,0,8,15,Graham Scott
26/12/2017,17/18,"The Hawthorns, West Bromwich",West Brom,Everton,0,0,0,0,0.52,0.47,3,3,17,7,577,551,370,344,13,16,23,36,10,2,1,1,2,0,0,0,14,13,Roger East
26/12/2017,17/18,"Vicarage Road, Watford",Watford,Leicester,1,1,2,1,0.49,0.5,1,5,11,11,575,577,355,359,20,15,30,22,8,8,4,6,3,3,0,0,7,13,Chris Kavanagh
26/12/2017,17/18,"Old Trafford, Manchester",Manchester United,Burnley,0,2,2,2,0.71,0.28,6,2,24,3,858,462,638,270,11,14,18,56,12,2,0,1,3,7,0,0,10,14,Martin Atkinson
26/12/2017,17/18,"John Smith's Stadium, Huddersfield",Huddersfield,Stoke,1,0,1,1,0.58,0.41,7,7,18,15,735,593,500,372,17,31,20,41,8,5,2,2,2,4,0,0,9,12,Anthony Taylor
26/12/2017,17/18,"Stamford Bridge, London",Chelsea,Brighton,0,0,2,0,0.67,0.32,8,1,25,8,854,501,695,341,12,13,13,32,13,1,2,2,0,1,0,0,8,8,Mike Dean
26/12/2017,17/18,"Vitality Stadium, Bournemouth",Bournemouth,West Ham,1,1,3,3,0.56,0.43,10,5,25,10,640,553,424,333,15,22,12,33,7,4,0,2,3,4,0,0,12,14,Stuart Attwell
26/12/2017,17/18,"Anfield, Liverpool",Liverpool,Swansea,1,0,5,0,0.55,0.45,9,4,22,7,784,663,601,496,20,13,7,21,4,2,3,0,0,1,0,0,5,8,Kevin Friend
27/12/2017,17/18,"St. James' Park, Newcastle",Newcastle United,Man City,0,1,0,1,0.22,0.78,2,6,6,22,392,1000,228,824,14,15,23,9,3,8,4,4,1,0,0,0,11,6,Andre Marriner
28/12/2017,17/18,"Selhurst Park, London",Crystal Palace,Arsenal,0,1,2,3,0.34,0.65,2,9,16,16,576,865,336,654,26,21,28,28,5,4,1,3,1,1,0,0,12,7,Michael Oliver
30/12/2017,17/18,"Vicarage Road, Watford",Watford,Swansea,1,0,1,2,0.51,0.48,4,4,9,9,681,675,500,478,21,19,20,13,1,8,3,2,4,2,0,0,14,13,Martin Atkinson
30/12/2017,17/18,"St. James' Park, Newcastle",Newcastle United,Brighton,0,0,0,0,0.45,0.54,2,3,11,10,614,702,411,505,12,13,20,37,3,6,1,2,2,2,0,0,11,10,Anthony Taylor
30/12/2017,17/18,"Anfield, Liverpool",Liverpool,Leicester,0,1,2,1,0.6,0.39,6,1,18,7,788,570,566,371,15,16,27,32,7,1,4,3,3,2,0,0,7,3,Neil Swarbrick
30/12/2017,17/18,"John Smith's Stadium, Huddersfield",Huddersfield,Burnley,0,0,0,0,0.56,0.43,1,4,3,11,591,483,384,294,16,17,33,22,5,4,0,3,2,1,0,0,14,14,Paul Tierney
30/12/2017,17/18,"Stamford Bridge, London",Chelsea,Stoke,3,0,5,0,0.58,0.41,12,1,21,1,824,626,653,474,9,27,9,22,7,0,3,2,1,1,0,0,5,10,Kevin Friend
30/12/2017,17/18,"Vitality Stadium, Bournemouth",Bournemouth,Everton,1,0,2,1,0.47,0.52,7,1,18,6,615,658,416,471,8,14,23,28,4,4,0,5,0,0,0,0,8,13,Lee Probert
30/12/2017,17/18,"Old Trafford, Manchester",Manchester United,Southampton,0,0,0,0,0.54,0.45,3,3,15,8,706,615,500,423,14,19,29,31,10,7,1,2,2,4,0,0,12,13,Craig Pawson
31/12/2017,17/18,"Selhurst Park, London",Crystal Palace,Man City,0,0,0,0,0.25,0.74,2,4,10,15,406,840,205,626,19,14,31,26,7,8,4,2,5,4,0,0,14,11,Jonathan Moss
31/12/2017,17/18,"The Hawthorns, West Bromwich",West Brom,Arsenal,0,0,1,1,0.34,0.65,3,4,14,14,517,827,322,647,14,12,31,23,5,6,1,2,3,3,0,0,14,9,Mike Dean
01/01/2018,17/18,"Amex Stadium, Falmer",Brighton,Bournemouth,1,1,2,2,0.49,0.5,6,8,15,26,613,635,394,403,23,6,35,27,5,12,1,0,2,1,0,0,13,9,Michael Oliver
01/01/2018,17/18,"bet365 Stadium, Stoke",Stoke,Newcastle United,0,0,0,1,0.58,0.41,4,6,11,14,674,542,463,335,14,17,27,39,10,5,2,0,3,1,0,0,10,11,Chris Kavanagh
01/01/2018,17/18,"King Power Stadium, Leicester",Leicester,Huddersfield,0,0,3,0,0.51,0.48,5,1,11,6,689,673,482,455,14,29,19,43,4,1,4,1,1,1,0,0,7,9,Graham Scott
01/01/2018,17/18,"Turf Moor, Burnley",Burnley,Liverpool,0,0,1,2,0.42,0.57,4,5,13,19,555,713,377,511,13,14,27,30,3,9,1,2,0,0,0,0,4,12,Roger East
01/01/2018,17/18,"Goodison Park, Liverpool",Everton,Manchester United,0,0,0,2,0.39,0.6,0,6,12,21,566,763,365,585,12,12,32,28,6,6,1,1,2,0,0,0,11,10,Andre Marriner
02/01/2018,17/18,"London Stadium, London",West Ham,West Brom,0,1,2,1,0.52,0.47,5,3,13,12,657,601,449,413,15,16,32,37,3,4,1,1,3,2,0,0,12,12,Mike Jones
02/01/2018,17/18,"Liberty Stadium, Swansea",Swansea,Tottenham,0,1,0,2,0.32,0.67,1,5,8,12,506,863,313,675,18,21,19,21,6,5,4,2,2,2,0,0,12,9,Robert Madley
02/01/2018,17/18,"St. Mary's Stadium, Southampton",Southampton,Crystal Palace,1,0,1,2,0.61,0.38,3,4,10,11,759,559,560,350,26,15,23,18,4,7,1,0,0,1,0,0,8,11,Stuart Attwell
02/01/2018,17/18,"Etihad Stadium, Manchester",Man City,Watford,2,0,3,1,0.76,0.23,7,4,18,7,1035,441,854,261,14,25,7,22,9,1,1,3,1,1,0,0,8,12,Lee Mason
03/01/2018,17/18,"Emirates Stadium, London",Arsenal,Chelsea,0,0,2,2,0.58,0.41,6,6,14,19,787,632,599,422,16,18,14,29,10,8,2,3,3,2,0,0,11,11,Anthony Taylor
04/01/2018,17/18,"Wembley Stadium, London",Tottenham,West Ham,0,0,1,1,0.7,0.29,8,1,31,3,881,504,669,283,19,18,15,41,7,1,3,3,0,2,0,0,10,6,Mike Dean
13/01/2018,17/18,"The Hawthorns, West Bromwich",West Brom,Brighton,1,0,2,0,0.44,0.55,4,1,15,13,545,638,355,450,9,17,25,35,9,6,3,2,0,0,0,0,8,15,Martin Atkinson
13/01/2018,17/18,"Vicarage Road, Watford",Watford,Southampton,0,2,2,2,0.55,0.44,4,4,16,10,686,582,464,376,14,15,21,32,5,4,0,3,0,5,0,0,11,13,Roger East
13/01/2018,17/18,"St. James' Park, Newcastle",Newcastle United,Swansea,0,0,1,1,0.42,0.57,4,5,12,8,543,681,369,500,22,8,19,20,4,5,2,0,0,3,0,0,11,10,Graham Scott
13/01/2018,17/18,"John Smith's Stadium, Huddersfield",Huddersfield,West Ham,1,1,1,4,0.64,0.35,2,6,8,8,736,508,548,306,13,21,20,30,7,3,0,5,1,1,0,0,7,9,Jonathan Moss
13/01/2018,17/18,"Selhurst Park, London",Crystal Palace,Burnley,1,0,1,0,0.44,0.55,2,2,17,8,522,615,324,415,18,19,27,21,3,2,0,4,0,3,0,0,16,10,Michael Oliver
13/01/2018,17/18,"Stamford Bridge, London",Chelsea,Leicester,0,0,0,0,0.55,0.44,7,1,17,14,704,615,511,415,13,14,15,24,6,3,5,3,2,2,0,1,14,13,Mike Jones
13/01/2018,17/18,"Wembley Stadium, London",Tottenham,Everton,1,0,4,0,0.61,0.38,10,0,20,7,785,561,579,360,18,17,22,24,3,3,2,7,0,2,0,0,11,15,Craig Pawson
14/01/2018,17/18,"Vitality Stadium, Bournemouth",Bournemouth,Arsenal,0,0,2,1,0.4,0.59,5,3,13,12,593,772,366,551,24,21,24,30,4,5,0,4,2,2,0,0,8,10,Kevin Friend
14/01/2018,17/18,"Anfield, Liverpool",Liverpool,Man City,1,1,4,3,0.35,0.64,7,4,16,11,583,890,367,667,33,24,18,21,5,6,3,3,2,3,0,0,10,7,Andre Marriner
15/01/2018,17/18,"Old Trafford, Manchester",Manchester United,Stoke,2,0,3,0,0.6,0.39,9,5,20,11,764,549,604,395,15,16,12,16,6,1,4,0,2,1,0,0,14,10,Anthony Taylor
20/01/2018,17/18,"Amex Stadium, Falmer",Brighton,Chelsea,0,2,0,4,0.41,0.58,3,10,10,14,543,712,362,535,11,13,14,22,5,3,4,0,3,0,0,0,12,5,Jonathan Moss
20/01/2018,17/18,"London Stadium, London",West Ham,Bournemouth,0,0,1,1,0.47,0.52,4,3,12,8,589,634,386,434,13,15,21,39,6,3,5,5,3,1,0,0,8,7,Martin Atkinson
20/01/2018,17/18,"bet365 Stadium, Stoke",Stoke,Huddersfield,0,0,2,0,0.48,0.51,6,3,11,6,571,554,330,353,22,14,25,17,3,2,10,0,1,1,0,0,18,13,Michael Oliver
20/01/2018,17/18,"King Power Stadium, Leicester",Leicester,Watford,1,0,2,0,0.53,0.46,5,3,9,11,642,559,422,356,15,27,26,21,4,5,5,3,0,0,0,0,11,10,Lee Probert
20/01/2018,17/18,"Goodison Park, Liverpool",Everton,West Brom,0,1,1,1,0.56,0.43,4,5,9,15,680,579,474,356,21,15,25,21,0,3,0,0,2,1,0,0,15,10,Stuart Attwell
20/01/2018,17/18,"Turf Moor, Burnley",Burnley,Manchester United,0,0,0,1,0.48,0.51,3,2,14,12,618,684,423,461,24,13,23,37,5,4,1,2,3,3,0,0,7,13,Mike Dean
20/01/2018,17/18,"Etihad Stadium, Manchester",Man City,Newcastle United,1,0,3,1,0.8,0.19,9,4,21,6,1019,397,799,193,23,18,20,41,18,0,4,2,0,1,0,0,5,10,Paul Tierney
20/01/2018,17/18,"Emirates Stadium, London",Arsenal,Crystal Palace,4,0,4,1,0.63,0.37,10,5,16,9,916,604,727,406,19,15,30,20,5,10,3,1,0,0,0,0,6,8,Chris Kavanagh
21/01/2018,17/18,"St. Mary's Stadium, Southampton",Southampton,Tottenham,1,1,1,1,0.41,0.58,4,2,10,17,538,684,343,491,21,16,17,18,2,9,2,1,2,3,0,0,8,15,Kevin Friend
22/01/2018,17/18,"Liberty Stadium, Swansea",Swansea,Liverpool,1,0,1,0,0.28,0.71,2,4,3,21,490,927,295,756,15,15,40,11,3,9,1,1,0,2,0,0,5,9,Neil Swarbrick
30/01/2018,17/18,"London Stadium, London",West Ham,Crystal Palace,1,1,1,1,0.4,0.59,3,3,8,9,483,648,296,454,25,9,24,20,5,3,2,0,1,3,0,0,11,15,Neil Swarbrick
30/01/2018,17/18,"Liberty Stadium, Swansea",Swansea,Arsenal,1,1,3,1,0.25,0.74,4,4,12,9,449,1050,306,894,13,11,24,15,4,3,0,3,0,3,0,0,4,8,Lee Mason
30/01/2018,17/18,"John Smith's Stadium, Huddersfield",Huddersfield,Liverpool,0,2,0,3,0.25,0.74,1,7,5,14,485,1084,308,913,11,13,38,17,1,4,3,2,0,0,0,0,8,8,Kevin Friend
31/01/2018,17/18,"St. Mary's Stadium, Southampton",Southampton,Brighton,0,1,1,1,0.65,0.34,3,2,18,9,816,524,588,315,12,20,16,35,7,2,0,4,3,1,0,0,8,10,Mike Dean
31/01/2018,17/18,"St. James' Park, Newcastle",Newcastle United,Burnley,0,0,1,1,0.52,0.47,4,2,14,11,621,571,397,364,17,18,43,28,7,4,2,0,1,2,0,0,15,15,Simon Hooper
31/01/2018,17/18,"Goodison Park, Liverpool",Everton,Leicester,2,0,2,1,0.44,0.55,4,2,9,8,553,642,347,440,24,17,25,33,5,5,3,0,0,2,0,0,10,10,Chris Kavanagh
31/01/2018,17/18,"Stamford Bridge, London",Chelsea,Bournemouth,0,0,0,3,0.65,0.34,5,5,21,11,840,535,618,329,16,23,9,36,8,5,4,2,1,0,0,0,5,12,Lee Probert
31/01/2018,17/18,"Wembley Stadium, London",Tottenham,Manchester United,2,0,2,0,0.52,0.47,6,3,22,6,744,682,527,470,26,25,19,15,6,3,1,9,2,2,0,0,10,13,Andre Marriner
31/01/2018,17/18,"bet365 Stadium, Stoke",Stoke,Watford,0,0,0,0,0.48,0.51,4,2,11,11,477,484,279,300,10,13,39,38,2,6,5,0,4,3,0,0,12,12,Jonathan Moss
31/01/2018,17/18,"Etihad Stadium, Manchester",Man City,West Brom,1,0,3,0,0.74,0.25,10,1,19,3,864,418,695,246,16,17,7,27,9,1,0,0,1,3,0,0,10,10,Robert Madley
03/02/2018,17/18,"Turf Moor, Burnley",Burnley,Man City,0,1,1,1,0.29,0.7,3,7,8,20,453,870,278,695,9,13,26,25,3,13,1,0,4,1,0,0,9,6,Martin Atkinson
03/02/2018,17/18,"The Hawthorns, West Bromwich",West Brom,Southampton,1,2,2,3,0.38,0.61,3,5,9,13,508,720,322,522,11,14,14,27,5,7,1,2,2,1,0,0,12,10,Michael Oliver
03/02/2018,17/18,"Old Trafford, Manchester",Manchester United,Huddersfield,0,0,2,0,0.74,0.25,7,0,16,4,989,446,786,265,15,22,17,33,5,2,4,0,2,4,0,0,5,19,Stuart Attwell
03/02/2018,17/18,"King Power Stadium, Leicester",Leicester,Swansea,1,0,1,1,0.6,0.39,5,1,13,3,718,543,521,340,16,14,19,42,3,3,5,0,1,0,0,0,9,8,Anthony Taylor
03/02/2018,17/18,"Amex Stadium, Falmer",Brighton,West Ham,1,1,3,1,0.54,0.45,5,1,21,4,635,577,452,380,8,17,15,36,4,1,3,3,3,1,0,0,11,7,Roger East
03/02/2018,17/18,"Vitality Stadium, Bournemouth",Bournemouth,Stoke,0,1,2,1,0.57,0.42,8,4,15,13,643,544,439,328,10,28,20,36,8,1,2,6,2,3,0,0,14,19,Paul Tierney
03/02/2018,17/18,"Emirates Stadium, London",Arsenal,Everton,4,0,5,1,0.58,0.41,7,2,15,10,735,586,553,376,22,11,27,26,4,6,1,3,2,0,0,0,8,8,Neil Swarbrick
04/02/2018,17/18,"Selhurst Park, London",Crystal Palace,Newcastle United,0,1,1,1,0.54,0.45,6,8,20,12,664,567,424,363,20,11,25,30,5,6,4,3,1,1,0,0,11,8,Andre Marriner
04/02/2018,17/18,"Anfield, Liverpool",Liverpool,Tottenham,1,0,2,2,0.34,0.65,3,6,9,13,513,777,302,590,17,16,41,18,3,7,2,2,3,1,0,0,15,9,Jonathan Moss
05/02/2018,17/18,"Vicarage Road, Watford",Watford,Chelsea,1,0,4,1,0.44,0.55,8,3,21,7,584,701,407,512,19,16,11,21,6,2,1,1,2,2,0,1,11,8,Craig Pawson
10/02/2018,17/18,"Wembley Stadium, London",Tottenham,Arsenal,0,0,1,0,0.49,0.5,6,1,18,6,689,680,494,509,14,12,23,22,10,2,1,6,2,1,0,0,13,9,Anthony Taylor
10/02/2018,17/18,"London Stadium, London",West Ham,Watford,1,0,2,0,0.36,0.63,4,4,8,11,482,659,246,442,21,16,48,26,8,7,3,1,1,1,0,0,11,7,Graham Scott
10/02/2018,17/18,"Liberty Stadium, Swansea",Swansea,Burnley,0,0,1,0,0.57,0.42,4,1,13,13,642,522,465,352,12,17,21,30,5,2,2,0,2,1,0,0,10,9,Andre Marriner
