date,season,venue,home_team,away_team,ht_home_score,ht_away_score,home_score,away_score,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,referee
27/11/2012,12/13,"Stadium of Light, Sunderland",Sunderland,Queens Park Rangers,0,0,0,0,0.5,0.49,4,5,14,15,664,642,444,430,21,23,25,26,5,8,3,1,1,3,0,0,10,15,Andre Marriner
28/11/2012,12/13,"The Friends Provident St Mary's Stadium, Southampton",Southampton,Norwich City,1,1,1,1,0.57,0.42,2,5,10,11,721,575,498,361,26,17,30,34,3,6,2,3,1,1,0,0,11,7,Mark Clattenburg
28/11/2012,12/13,"DW Stadium, Wigan",Wigan Athletic,Man City,0,0,0,2,0.45,0.54,1,6,9,17,593,682,411,502,20,21,18,25,6,6,1,1,1,1,0,0,13,13,Mark Halsey
28/11/2012,12/13,"bet365 Stadium, Stoke",Stoke,Newcastle United,0,0,2,1,0.52,0.47,5,6,13,9,605,586,366,344,24,25,30,62,7,2,3,0,2,2,0,0,13,14,Howard Webb
28/11/2012,12/13,"Liberty Stadium, Swansea",Swansea,West Brom,3,1,3,1,0.64,0.35,4,1,13,6,869,521,679,366,16,21,32,22,5,2,6,2,0,4,0,0,11,16,Lee Mason
28/11/2012,12/13,"Goodison Park, Liverpool",Everton,Arsenal,1,1,1,1,0.42,0.57,9,3,14,11,610,774,383,526,30,23,30,38,6,6,6,0,2,1,0,0,15,9,Michael Oliver
28/11/2012,12/13,"Stamford Bridge, London",Chelsea,Fulham,0,0,0,0,0.59,0.4,3,4,17,9,773,623,582,405,14,26,8,55,10,2,4,2,3,0,0,0,10,12,Anthony Taylor
28/11/2012,12/13,"Old Trafford, Manchester",Manchester United,West Ham,1,0,1,0,0.66,0.33,7,1,22,10,847,501,646,305,12,14,53,32,5,5,2,1,1,1,0,0,9,11,Mike Jones
28/11/2012,12/13,"White Hart Lane, London",Tottenham,Liverpool,2,0,2,1,0.35,0.65,7,5,16,17,538,765,307,556,37,18,55,13,1,12,0,1,1,2,0,0,8,18,Phil Dowd
01/12/2012,12/13,"Emirates Stadium, London",Arsenal,Swansea,0,0,0,2,0.52,0.47,5,7,10,14,780,725,608,561,14,22,14,22,8,5,0,6,1,0,0,0,12,10,Mark Clattenburg
01/12/2012,12/13,"Boleyn Ground, London",West Ham,Chelsea,0,1,3,1,0.42,0.57,9,7,16,15,562,690,338,494,23,15,43,38,14,5,3,3,1,2,0,0,15,10,Martin Atkinson
01/12/2012,12/13,"The Hawthorns, West Bromwich",West Brom,Stoke,0,0,0,1,0.57,0.42,5,2,15,5,659,537,452,333,17,22,36,34,5,5,4,2,0,3,0,0,9,15,Kevin Friend
01/12/2012,12/13,"Madejski Stadium, Reading",Reading,Manchester United,3,4,3,4,0.41,0.58,7,6,12,11,584,778,397,586,19,19,16,41,6,1,0,2,1,1,0,0,10,12,Mark Halsey
01/12/2012,12/13,"Craven Cottage, London",Fulham,Tottenham,0,0,0,3,0.45,0.54,2,6,8,10,641,755,459,553,20,22,14,46,2,1,2,2,0,2,0,0,10,10,Chris Foy
01/12/2012,12/13,"Anfield, Liverpool",Liverpool,Southampton,1,0,1,0,0.63,0.36,8,1,23,9,774,544,555,302,19,34,20,37,10,4,3,0,2,0,0,0,14,9,Michael Oliver
01/12/2012,12/13,"Etihad Stadium, Manchester",Man City,Everton,1,1,1,1,0.59,0.4,4,4,10,9,740,552,546,380,15,12,31,34,5,2,1,0,2,1,0,0,18,12,Lee Probert
01/12/2012,12/13,"Loftus Road, London",Queens Park Rangers,Aston Villa,1,1,1,1,0.54,0.45,8,2,17,7,682,606,447,389,20,21,38,47,11,4,9,4,1,2,0,0,5,6,Howard Webb
02/12/2012,12/13,"Carrow Road, Norwich",Norwich City,Sunderland,2,1,2,1,0.49,0.5,3,5,8,16,620,633,441,440,14,15,39,24,2,6,3,4,0,2,0,0,11,17,Phil Dowd
03/12/2012,12/13,"St James' Park, Newcastle",Newcastle United,Wigan Athletic,2,0,3,0,0.5,0.49,8,1,18,10,643,631,471,457,16,17,28,15,4,4,2,1,1,3,0,1,13,15,Mike Jones
08/12/2012,12/13,"Liberty Stadium, Swansea",Swansea,Norwich City,0,3,3,4,0.66,0.33,5,7,20,9,840,493,661,320,11,18,33,26,6,2,1,1,2,1,0,0,12,10,Howard Webb
08/12/2012,12/13,"Villa Park, Birmingham",Aston Villa,Stoke,0,0,0,0,0.56,0.43,2,0,13,2,670,547,460,351,20,12,53,31,3,2,3,3,0,0,0,1,9,15,Roger East
08/12/2012,12/13,"The Friends Provident St Mary's Stadium, Southampton",Southampton,Reading,0,0,1,0,0.65,0.34,5,2,18,6,686,446,465,231,22,15,31,41,7,4,2,4,0,0,0,0,12,13,Jonathan Moss
08/12/2012,12/13,"Stadium of Light, Sunderland",Sunderland,Chelsea,0,2,1,3,0.45,0.54,5,5,12,14,549,668,352,456,19,26,25,45,11,1,0,2,1,3,0,0,11,16,Mark Halsey
08/12/2012,12/13,"DW Stadium, Wigan",Wigan Athletic,Queens Park Rangers,1,1,2,2,0.56,0.43,8,4,15,8,641,542,409,323,31,25,18,40,11,4,4,3,0,1,0,0,8,12,Phil Dowd
08/12/2012,12/13,"Emirates Stadium, London",Arsenal,West Brom,1,0,2,0,0.59,0.41,3,1,19,8,701,524,494,331,24,21,17,30,7,4,6,5,2,3,0,0,13,12,Mike Jones
09/12/2012,12/13,"Boleyn Ground, London",West Ham,Liverpool,2,1,2,3,0.38,0.61,4,4,11,17,557,754,308,535,27,22,37,39,2,5,5,1,1,2,0,0,12,12,Lee Probert
09/12/2012,12/13,"Goodison Park, Liverpool",Everton,Tottenham,0,0,2,1,0.49,0.5,4,5,20,12,603,626,398,403,22,22,27,48,4,5,4,0,3,2,0,0,12,11,Kevin Friend
09/12/2012,12/13,"Etihad Stadium, Manchester",Man City,Manchester United,0,2,2,3,0.56,0.43,9,3,18,10,698,575,481,372,16,28,20,37,8,2,4,4,4,3,0,0,12,9,Martin Atkinson
10/12/2012,12/13,"Craven Cottage, London",Fulham,Newcastle United,1,0,2,1,0.45,0.54,7,8,16,20,635,714,401,475,25,19,43,41,5,4,0,1,0,0,0,0,14,11,Lee Mason
11/12/2012,12/13,"Stadium of Light, Sunderland",Sunderland,Reading,2,0,3,0,0.49,0.5,8,3,16,15,611,589,384,386,21,19,60,26,6,8,3,2,2,1,0,0,10,12,Neil Swarbrick
15/12/2012,12/13,"Old Trafford, Manchester",Manchester United,Sunderland,2,0,3,1,0.61,0.38,5,7,16,15,727,500,520,307,15,23,42,20,9,9,2,1,0,0,0,0,13,10,Chris Foy
15/12/2012,12/13,"Anfield, Liverpool",Liverpool,Aston Villa,0,2,1,3,0.72,0.27,8,6,29,11,780,422,564,211,11,25,13,53,7,2,3,0,1,2,0,0,5,10,Neil Swarbrick
15/12/2012,12/13,"St James' Park, Newcastle",Newcastle United,Man City,0,2,1,3,0.53,0.46,5,8,17,17,630,596,405,357,20,27,33,54,12,7,0,5,3,2,0,0,9,17,Andre Marriner
15/12/2012,12/13,"Carrow Road, Norwich",Norwich City,Wigan Athletic,1,0,2,1,0.48,0.51,8,4,17,14,616,668,417,453,20,19,18,25,7,3,1,6,3,1,0,0,8,4,Lee Probert
15/12/2012,12/13,"Loftus Road, London",Queens Park Rangers,Fulham,0,0,2,1,0.44,0.55,6,2,20,5,575,675,404,486,17,9,38,23,3,3,2,2,1,2,0,0,10,15,Martin Atkinson
15/12/2012,12/13,"bet365 Stadium, Stoke",Stoke,Everton,0,1,1,1,0.48,0.51,5,2,13,10,530,550,328,338,14,25,26,41,4,8,1,1,1,0,0,0,13,13,Mark Halsey
16/12/2012,12/13,"The Hawthorns, West Bromwich",West Brom,West Ham,0,0,0,0,0.55,0.44,4,2,20,12,623,531,394,323,12,18,39,53,8,2,2,0,3,3,0,0,14,10,Phil Dowd
16/12/2012,12/13,"White Hart Lane, London",Tottenham,Swansea,0,0,1,0,0.49,0.5,8,0,29,3,691,664,476,481,19,19,33,19,9,3,1,5,3,3,0,0,13,8,Mike Dean
17/12/2012,12/13,"Madejski Stadium, Reading",Reading,Arsenal,0,3,2,5,0.32,0.67,3,13,9,26,525,911,339,718,12,16,26,17,3,7,5,3,1,1,0,0,7,4,Anthony Taylor
22/12/2012,12/13,"The Hawthorns, West Bromwich",West Brom,Norwich City,1,1,2,1,0.49,0.5,6,3,13,10,584,598,393,408,15,15,29,28,6,5,2,0,1,1,0,0,14,11,Martin Atkinson
22/12/2012,12/13,"St James' Park, Newcastle",Newcastle United,Queens Park Rangers,0,0,1,0,0.58,0.41,4,3,21,4,643,528,411,303,11,20,36,48,10,3,2,6,3,2,0,0,9,16,Kevin Friend
22/12/2012,12/13,"The Friends Provident St Mary's Stadium, Southampton",Southampton,Sunderland,0,1,0,1,0.57,0.42,2,5,12,10,660,526,444,330,10,16,20,46,8,5,2,2,0,3,0,0,13,16,Howard Webb
22/12/2012,12/13,"White Hart Lane, London",Tottenham,Stoke,0,0,0,0,0.63,0.36,5,1,22,4,682,484,433,254,24,25,44,54,11,4,1,2,2,5,0,0,8,12,Lee Mason
22/12/2012,12/13,"Boleyn Ground, London",West Ham,Everton,1,0,1,2,0.37,0.62,2,7,6,18,458,653,270,452,11,14,40,37,3,5,3,6,1,0,1,1,13,8,Anthony Taylor
22/12/2012,12/13,"DW Stadium, Wigan",Wigan Athletic,Arsenal,0,0,0,1,0.5,0.49,3,4,14,11,679,685,487,480,25,16,11,21,4,4,5,1,1,1,0,0,17,9,Jonathan Moss
22/12/2012,12/13,"Anfield, Liverpool",Liverpool,Fulham,2,0,4,0,0.55,0.44,9,4,23,8,740,622,553,431,24,19,18,21,8,2,2,0,1,2,0,0,13,6,Mark Clattenburg
22/12/2012,12/13,"Etihad Stadium, Manchester",Man City,Reading,0,0,1,0,0.73,0.26,3,1,21,5,867,409,677,235,8,15,24,36,12,3,0,1,2,3,0,0,12,16,Mike Dean
23/12/2012,12/13,"Stamford Bridge, London",Chelsea,Aston Villa,3,0,8,0,0.56,0.43,15,1,26,7,737,613,559,420,14,19,18,27,8,4,3,5,0,0,0,0,6,11,Phil Dowd
23/12/2012,12/13,"Liberty Stadium, Swansea",Swansea,Manchester United,1,1,1,1,0.4,0.59,9,7,14,20,586,752,390,574,16,14,44,18,3,6,3,0,2,4,0,0,11,16,Michael Oliver
26/12/2012,12/13,"Villa Park, Birmingham",Aston Villa,Tottenham,0,0,0,4,0.4,0.59,1,9,4,21,569,707,343,486,17,14,48,18,2,16,4,1,1,0,0,0,12,7,Mark Clattenburg
26/12/2012,12/13,"Craven Cottage, London",Fulham,Southampton,1,0,1,1,0.5,0.49,1,3,9,8,635,647,430,400,19,17,34,43,3,5,2,3,3,0,0,0,14,12,Phil Dowd
26/12/2012,12/13,"Old Trafford, Manchester",Manchester United,Newcastle United,1,2,4,3,0.6,0.39,7,7,15,15,666,493,467,297,10,20,42,32,2,2,3,0,3,3,0,0,13,18,Mike Dean
26/12/2012,12/13,"bet365 Stadium, Stoke",Stoke,Liverpool,2,1,3,1,0.37,0.62,5,4,10,17,482,718,284,496,26,21,17,40,6,8,1,4,3,1,0,0,11,6,Howard Webb
26/12/2012,12/13,"Goodison Park, Liverpool",Everton,Wigan Athletic,0,0,2,1,0.47,0.52,3,3,17,11,612,662,398,465,22,11,18,35,11,2,2,1,1,3,0,0,10,12,Lee Mason
26/12/2012,12/13,"Carrow Road, Norwich",Norwich City,Chelsea,0,1,0,1,0.36,0.63,1,3,9,18,548,828,358,635,20,17,22,31,5,7,4,1,1,1,0,0,8,8,Jonathan Moss
26/12/2012,12/13,"Madejski Stadium, Reading",Reading,Swansea,0,0,0,0,0.28,0.72,1,2,3,10,391,827,220,631,23,12,25,51,6,4,2,1,2,1,0,0,17,16,Mike Jones
26/12/2012,12/13,"Loftus Road, London",Queens Park Rangers,West Brom,0,1,1,2,0.49,0.5,5,4,21,12,596,552,329,348,18,26,35,36,14,9,2,3,1,0,0,0,9,13,Chris Foy
26/12/2012,12/13,"Stadium of Light, Sunderland",Sunderland,Man City,0,0,1,0,0.33,0.67,4,7,12,23,461,770,273,579,21,13,20,31,3,7,1,1,1,3,0,0,15,16,Kevin Friend
29/12/2012,12/13,"Craven Cottage, London",Fulham,Swansea,0,1,1,2,0.59,0.4,6,7,23,10,719,558,500,327,13,18,16,58,9,8,1,0,2,1,0,0,14,12,Andre Marriner
29/12/2012,12/13,"Old Trafford, Manchester",Manchester United,West Brom,1,0,2,0,0.58,0.42,7,1,17,14,719,542,492,348,17,15,49,33,9,6,1,0,1,0,0,0,10,8,Jonathan Moss
29/12/2012,12/13,"Madejski Stadium, Reading",Reading,West Ham,1,0,1,0,0.33,0.66,2,3,3,13,423,621,214,417,18,23,52,21,2,2,5,3,3,4,0,0,18,10,Michael Oliver
29/12/2012,12/13,"Carrow Road, Norwich",Norwich City,Man City,1,2,3,4,0.46,0.53,4,7,11,15,580,672,390,466,20,19,29,31,4,9,0,0,3,1,0,1,10,11,Mike Jones
29/12/2012,12/13,"Villa Park, Birmingham",Aston Villa,Wigan Athletic,0,1,0,3,0.45,0.54,2,5,12,9,621,692,425,518,16,16,26,28,4,3,2,2,3,2,0,0,16,9,Kevin Friend
29/12/2012,12/13,"Emirates Stadium, London",Arsenal,Newcastle United,1,1,7,3,0.44,0.55,10,7,16,11,604,711,411,519,24,18,26,20,5,6,2,1,0,1,0,0,9,11,Chris Foy
29/12/2012,12/13,"bet365 Stadium, Stoke",Stoke,Southampton,1,3,3,3,0.54,0.45,5,5,13,8,591,539,348,284,14,21,34,68,7,4,2,4,1,2,1,0,6,9,Mark Clattenburg
29/12/2012,12/13,"Stadium of Light, Sunderland",Sunderland,Tottenham,1,0,1,2,0.44,0.55,4,8,8,17,576,685,359,448,23,18,22,51,3,8,2,1,1,3,0,0,12,16,Martin Atkinson
30/12/2012,12/13,"Goodison Park, Liverpool",Everton,Chelsea,1,1,1,2,0.48,0.52,6,5,14,17,586,622,349,411,14,16,41,49,7,7,5,4,2,3,0,0,14,12,Howard Webb
30/12/2012,12/13,"Loftus Road, London",Queens Park Rangers,Liverpool,0,3,0,3,0.33,0.66,6,7,14,19,529,820,302,614,27,26,28,13,1,9,3,0,2,1,0,0,11,9,Anthony Taylor
01/01/2013,12/13,"Liberty Stadium, Swansea",Swansea,Aston Villa,1,1,2,2,0.69,0.3,6,5,25,9,804,508,587,252,16,18,28,93,3,2,2,2,0,4,0,0,7,18,Mark Halsey
01/01/2013,12/13,"Boleyn Ground, London",West Ham,Norwich City,2,0,2,1,0.5,0.49,5,2,16,8,602,597,384,388,13,14,49,42,11,3,1,5,0,0,0,0,17,8,Mark Clattenburg
01/01/2013,12/13,"White Hart Lane, London",Tottenham,Reading,1,1,3,1,0.68,0.32,11,3,34,7,814,455,611,281,13,16,32,31,12,3,2,4,0,0,0,0,10,11,Howard Webb
01/01/2013,12/13,"Etihad Stadium, Manchester",Man City,Stoke,1,0,3,0,0.61,0.38,6,1,20,5,750,523,567,346,13,22,22,39,7,2,0,1,2,2,0,0,6,10,Michael Oliver
01/01/2013,12/13,"The Friends Provident St Mary's Stadium, Southampton",Southampton,Arsenal,1,1,1,1,0.44,0.55,5,1,9,6,652,766,413,538,24,27,30,31,3,3,4,3,2,0,0,0,9,7,Lee Probert
01/01/2013,12/13,"DW Stadium, Wigan",Wigan Athletic,Manchester United,0,2,0,4,0.52,0.47,0,7,8,15,687,627,517,449,20,21,19,17,1,6,2,4,1,1,0,0,13,6,Andre Marriner
01/01/2013,12/13,"The Hawthorns, West Bromwich",West Brom,Fulham,0,1,1,2,0.44,0.55,4,3,18,10,592,723,380,504,17,26,23,40,10,5,2,2,0,0,0,0,14,9,Mike Dean
02/01/2013,12/13,"St James' Park, Newcastle",Newcastle United,Everton,1,1,1,2,0.5,0.49,5,6,17,13,591,568,378,355,23,15,49,42,4,6,1,5,3,2,0,0,21,10,Martin Atkinson
02/01/2013,12/13,"Stamford Bridge, London",Chelsea,Queens Park Rangers,0,0,0,1,0.63,0.36,2,3,26,7,741,500,529,297,10,19,21,26,14,2,1,4,1,1,0,0,13,8,Lee Mason
02/01/2013,12/13,"Anfield, Liverpool",Liverpool,Sunderland,2,0,3,0,0.66,0.33,10,2,29,8,825,479,620,303,18,19,25,32,9,5,7,0,0,1,0,0,9,6,Phil Dowd
12/01/2013,12/13,"Craven Cottage, London",Fulham,Wigan Athletic,1,0,1,1,0.49,0.5,2,7,12,16,663,643,443,466,13,23,26,28,6,8,2,0,0,1,0,0,9,17,Mark Clattenburg
12/01/2013,12/13,"Villa Park, Birmingham",Aston Villa,Southampton,0,1,0,1,0.51,0.49,5,4,16,15,599,615,354,340,20,15,40,58,9,5,3,1,1,1,0,0,11,6,Mark Halsey
12/01/2013,12/13,"Goodison Park, Liverpool",Everton,Swansea,0,0,0,0,0.55,0.44,5,3,18,4,712,619,513,424,11,17,25,50,7,1,3,1,1,4,0,0,13,10,Phil Dowd
12/01/2013,12/13,"Carrow Road, Norwich",Norwich City,Newcastle United,0,0,0,0,0.54,0.45,2,2,12,8,673,603,455,378,20,17,25,74,5,4,4,0,0,1,0,0,5,9,Anthony Taylor
12/01/2013,12/13,"bet365 Stadium, Stoke",Stoke,Chelsea,0,1,0,4,0.43,0.56,5,6,12,13,509,630,319,428,14,14,31,42,6,7,3,1,1,0,0,0,14,9,Andre Marriner
12/01/2013,12/13,"Stadium of Light, Sunderland",Sunderland,West Ham,1,0,3,0,0.48,0.52,7,3,18,11,590,630,384,414,24,18,32,41,4,5,5,2,0,3,0,0,10,14,Neil Swarbrick
12/01/2013,12/13,"Loftus Road, London",Queens Park Rangers,Tottenham,0,0,0,0,0.38,0.61,0,7,4,18,559,803,353,585,31,26,20,31,2,6,2,1,1,1,0,0,11,9,Lee Probert
12/01/2013,12/13,"Madejski Stadium, Reading",Reading,West Brom,0,1,3,2,0.57,0.42,7,3,8,12,658,543,447,339,9,22,42,54,8,4,2,2,1,1,0,0,8,14,Kevin Friend
13/01/2013,12/13,"Old Trafford, Manchester",Manchester United,Liverpool,1,0,2,1,0.46,0.54,5,3,15,13,615,689,404,487,25,31,28,28,3,1,1,1,1,4,0,0,14,16,Howard Webb
13/01/2013,12/13,"Emirates Stadium, London",Arsenal,Man City,0,2,0,2,0.4,0.6,3,6,9,18,572,766,375,585,13,16,21,27,2,7,3,2,2,4,1,1,12,19,Mike Dean
16/01/2013,12/13,"Stamford Bridge, London",Chelsea,Southampton,2,0,2,2,0.58,0.41,3,2,18,6,773,610,593,400,13,21,23,44,4,3,3,3,1,0,0,0,11,11,Michael Oliver
19/01/2013,12/13,"Boleyn Ground, London",West Ham,Queens Park Rangers,0,1,1,1,0.69,0.3,9,2,23,9,696,461,458,204,13,30,13,70,12,2,2,5,1,0,0,0,7,12,Howard Webb
19/01/2013,12/13,"Etihad Stadium, Manchester",Man City,Fulham,1,0,2,0,0.45,0.54,7,0,20,2,646,731,468,549,27,19,22,14,1,2,2,1,1,2,0,0,14,6,Jonathan Moss
19/01/2013,12/13,"Anfield, Liverpool",Liverpool,Norwich City,2,0,5,0,0.67,0.32,9,1,18,4,875,481,694,318,12,21,20,28,9,4,2,1,1,1,0,0,10,8,Michael Oliver
19/01/2013,12/13,"The Hawthorns, West Bromwich",West Brom,Aston Villa,0,2,2,2,0.57,0.42,6,6,29,15,580,503,374,264,17,16,27,44,8,8,2,3,3,3,0,0,8,10,Lee Probert
19/01/2013,12/13,"Liberty Stadium, Swansea",Swansea,Stoke,0,0,3,1,0.56,0.43,3,2,15,10,726,561,515,402,14,12,48,22,7,6,2,0,0,0,0,0,11,10,Mike Dean
19/01/2013,12/13,"DW Stadium, Wigan",Wigan Athletic,Sunderland,1,3,2,3,0.7,0.29,6,5,23,11,794,446,623,257,12,18,5,36,9,0,2,1,3,2,0,0,11,17,Anthony Taylor
19/01/2013,12/13,"St James' Park, Newcastle",Newcastle United,Reading,1,0,1,2,0.55,0.44,7,2,16,7,674,583,445,369,14,19,48,43,6,2,4,1,2,3,0,0,10,10,Andre Marriner
20/01/2013,12/13,"Stamford Bridge, London",Chelsea,Arsenal,2,0,2,1,0.5,0.49,7,6,14,12,643,647,415,394,38,24,30,30,3,9,5,5,2,1,0,0,10,11,Martin Atkinson
20/01/2013,12/13,"White Hart Lane, London",Tottenham,Manchester United,0,1,1,1,0.51,0.49,8,2,25,5,624,620,384,390,19,16,31,40,9,4,1,7,2,4,0,0,8,14,Chris Foy
21/01/2013,12/13,"The Friends Provident St Mary's Stadium, Southampton",Southampton,Everton,0,0,0,0,0.53,0.46,4,5,16,9,696,608,450,387,21,20,40,26,10,6,1,3,2,1,0,0,14,11,Neil Swarbrick
23/01/2013,12/13,"Emirates Stadium, London",Arsenal,West Ham,1,1,5,1,0.69,0.3,10,4,24,10,814,484,618,271,16,14,26,42,13,5,2,5,0,1,0,0,9,11,Andre Marriner
29/01/2013,12/13,"Villa Park, Birmingham",Aston Villa,Newcastle United,0,2,1,2,0.51,0.48,5,3,12,12,606,569,359,327,17,20,70,65,3,4,2,2,5,2,0,0,15,11,Mike Dean
29/01/2013,12/13,"bet365 Stadium, Stoke",Stoke,Wigan Athletic,1,0,2,2,0.36,0.63,3,6,10,13,467,713,299,530,13,8,18,19,0,1,1,4,1,1,0,0,12,10,Mike Jones
29/01/2013,12/13,"Stadium of Light, Sunderland",Sunderland,Swansea,0,0,0,0,0.36,0.63,0,4,3,17,538,841,341,628,22,15,22,35,3,4,1,1,1,2,0,0,13,12,Andre Marriner
29/01/2013,12/13,"Loftus Road, London",Queens Park Rangers,Man City,0,0,0,0,0.31,0.68,1,4,6,17,497,793,269,603,20,16,46,12,2,10,1,1,2,2,0,0,9,10,Phil Dowd
30/01/2013,12/13,"Craven Cottage, London",Fulham,West Ham,1,0,3,1,0.44,0.56,5,4,18,12,586,644,313,377,37,23,73,48,2,8,2,2,2,0,0,0,8,11,Chris Foy
30/01/2013,12/13,"Old Trafford, Manchester",Manchester United,Southampton,2,1,2,1,0.42,0.57,5,4,11,20,617,718,398,536,17,21,53,13,4,8,3,1,2,1,0,0,10,11,Lee Mason
30/01/2013,12/13,"Madejski Stadium, Reading",Reading,Chelsea,0,1,2,2,0.32,0.67,2,4,5,15,450,762,271,596,16,14,50,28,0,6,4,5,1,2,0,0,8,21,Mark Halsey
30/01/2013,12/13,"Emirates Stadium, London",Arsenal,Liverpool,0,1,2,2,0.61,0.38,6,5,19,13,825,599,599,373,23,28,19,40,8,6,1,3,3,1,0,0,9,11,Kevin Friend
30/01/2013,12/13,"Goodison Park, Liverpool",Everton,West Brom,2,0,2,1,0.55,0.44,6,2,16,7,687,563,492,377,16,25,23,30,5,2,2,6,0,2,0,0,10,15,Michael Oliver
30/01/2013,12/13,"Carrow Road, Norwich",Norwich City,Tottenham,1,0,1,1,0.41,0.58,1,4,9,13,522,678,324,445,28,14,34,53,3,6,3,0,4,1,0,0,15,15,Neil Swarbrick
02/02/2013,12/13,"Emirates Stadium, London",Arsenal,Stoke,0,0,1,0,0.65,0.34,5,1,23,7,833,500,620,321,10,12,28,35,11,1,2,2,0,3,0,0,3,13,Chris Foy
02/02/2013,12/13,"Boleyn Ground, London",West Ham,Swansea,0,0,1,0,0.35,0.64,7,3,16,10,523,789,302,560,14,21,62,44,5,3,2,4,1,1,0,0,7,10,Lee Probert
02/02/2013,12/13,"DW Stadium, Wigan",Wigan Athletic,Southampton,1,0,2,2,0.45,0.54,3,2,7,17,636,742,386,471,24,23,31,30,8,5,3,2,0,2,0,0,7,17,Andre Marriner
02/02/2013,12/13,"Loftus Road, London",Queens Park Rangers,Norwich City,0,0,0,0,0.49,0.5,5,6,16,13,595,564,332,342,25,24,46,36,10,8,2,1,2,5,0,0,6,22,Jonathan Moss
02/02/2013,12/13,"Goodison Park, Liverpool",Everton,Aston Villa,1,2,3,3,0.68,0.31,8,3,21,8,646,460,426,204,18,18,29,92,15,2,5,5,1,4,0,0,7,23,Mike Jones
02/02/2013,12/13,"Craven Cottage, London",Fulham,Manchester United,0,0,0,1,0.44,0.55,6,7,16,16,575,675,360,437,21,20,35,59,5,8,2,7,1,1,0,0,10,15,Kevin Friend
02/02/2013,12/13,"St James' Park, Newcastle",Newcastle United,Chelsea,1,0,3,2,0.45,0.54,11,5,21,17,645,688,392,472,21,15,56,40,5,4,3,0,2,3,0,0,11,5,Howard Webb
02/02/2013,12/13,"Madejski Stadium, Reading",Reading,Sunderland,1,1,2,1,0.48,0.51,3,6,11,12,551,547,332,352,12,24,42,41,6,8,0,0,1,3,0,0,13,15,Lee Mason
03/02/2013,12/13,"The Hawthorns, West Bromwich",West Brom,Tottenham,0,0,0,1,0.3,0.69,3,7,5,21,438,830,263,610,20,11,30,29,2,17,6,2,1,0,1,0,10,8,Mark Clattenburg
03/02/2013,12/13,"Etihad Stadium, Manchester",Man City,Liverpool,1,1,2,2,0.45,0.54,3,5,11,22,619,709,419,511,22,19,29,18,9,10,0,2,2,4,0,0,16,9,Anthony Taylor
09/02/2013,12/13,"Liberty Stadium, Swansea",Swansea,Queens Park Rangers,2,0,4,1,0.62,0.37,9,4,15,18,797,537,599,354,17,17,23,17,5,2,3,0,1,3,0,0,9,11,Neil Swarbrick
09/02/2013,12/13,"Stadium of Light, Sunderland",Sunderland,Arsenal,0,1,0,1,0.38,0.61,6,8,15,19,540,803,336,605,14,19,10,50,11,2,5,1,3,1,0,1,6,13,Anthony Taylor
09/02/2013,12/13,"bet365 Stadium, Stoke",Stoke,Reading,0,0,2,1,0.58,0.41,6,2,12,7,617,539,411,311,19,11,28,56,11,3,0,2,2,0,0,0,10,5,Michael Oliver
09/02/2013,12/13,"Stamford Bridge, London",Chelsea,Wigan Athletic,1,0,4,1,0.53,0.47,12,6,27,14,677,619,472,415,14,21,16,21,10,6,2,3,1,2,0,0,9,13,Mike Dean
09/02/2013,12/13,"The Friends Provident St Mary's Stadium, Southampton",Southampton,Man City,2,1,3,1,0.44,0.55,4,4,15,8,670,741,410,506,24,20,54,38,6,6,6,3,1,2,0,0,12,14,Martin Atkinson
09/02/2013,12/13,"White Hart Lane, London",Tottenham,Newcastle United,1,1,2,1,0.54,0.45,5,3,18,10,673,591,426,350,28,15,56,45,11,5,4,2,0,2,0,0,6,11,Phil Dowd
09/02/2013,12/13,"Carrow Road, Norwich",Norwich City,Fulham,0,0,0,0,0.43,0.56,4,1,15,7,579,726,407,541,14,24,21,33,3,4,2,0,2,2,0,0,10,16,Howard Webb
10/02/2013,12/13,"Old Trafford, Manchester",Manchester United,Everton,2,0,2,0,0.47,0.53,6,2,11,11,659,692,434,490,20,22,42,22,7,6,4,1,0,2,0,0,13,11,Mark Halsey
10/02/2013,12/13,"Villa Park, Birmingham",Aston Villa,West Ham,0,0,2,1,0.48,0.51,3,4,10,15,614,601,361,366,32,25,54,33,4,10,5,3,3,2,0,0,18,13,Mark Clattenburg
11/02/2013,12/13,"Anfield, Liverpool",Liverpool,West Brom,0,0,0,2,0.58,0.41,7,3,25,5,741,589,529,377,19,24,24,32,13,5,4,1,1,4,0,0,10,11,Jonathan Moss
17/02/2013,12/13,"Anfield, Liverpool",Liverpool,Swansea,1,0,5,0,0.54,0.45,10,2,35,3,730,643,555,459,14,16,8,35,10,1,1,3,0,1,0,0,7,9,Howard Webb
23/02/2013,12/13,"The Hawthorns, West Bromwich",West Brom,Sunderland,1,0,2,1,0.58,0.41,6,5,19,13,677,545,487,317,22,12,28,40,5,5,0,3,2,1,0,0,14,10,Roger East
